feature,DMR,pvalue,odds_ratio,effect_size,fdr,-log10(FDR),log2(odds_ratio),exposure,condition
H3K4me1_Th-Naive,OP_Med_eDMR_NK-cell1,4.0042111802660836e-11,0.47379339955896255,0.02070011816126111,1.1764839306324385e-10,9.929414000392185,-1.0776699944305368,OP,Med
H3K4me1_Th-Naive,OP_Low_eDMR_NK-cell1,0.001751826071555489,0.5851745346781869,0.009861133624539256,0.002790881282419735,2.5542586369927682,-0.773061106499258,OP,Low
H3K4me1_Th-Naive,OP_High_eDMR_NK-cell2,4.3560863268773356e-05,0.8290392242138638,0.012491896160453599,8.168596912907929e-05,4.087852534081021,-0.27048773352807454,OP,High
H3K4me1_Th-Naive,OP_Med_eDMR_NK-cell2,0.002336654016030162,0.7440758142624617,0.009543534188668433,0.003673676572340237,2.434899081299364,-0.42647846913461884,OP,Med
H3K4me1_Th-Naive,OP_Ctrl_eDMR_NK-cell2,0.0038622686465762186,1.174998122317032,0.008976558669362974,0.005903324457006388,2.228903346540775,0.2326584513212787,OP,Ctrl
H3K4me1_Th-Naive,OP_Low_eDMR_NK-cell2,0.002779396711409833,0.7134550544268715,0.009396575371220371,0.004325559917614542,2.363957667761884,-0.4871055478742998,OP,Low
H3K4me1_Th-Naive,OP_High_eDMR_Tc-Mem,6.8706702153941445e-165,0.4420984292086383,0.07602188629285879,3.9031761200516564e-163,100.0,-1.1775604865328038,OP,High
H3K4me1_Th-Naive,OP_Ctrl_eDMR_Tc-Mem,1.210562663909561e-83,1.88867622422415,0.05910238129780664,2.6735752496411607e-82,81.57290758787035,0.9173754017039424,OP,Ctrl
H3K4me1_Th-Naive,OP_Low_eDMR_Tc-Mem,4.508021098265138e-25,0.5738904836421045,0.03164942709885166,2.5002726497601454e-24,23.602012629796008,-0.8011526433192128,OP,Low
H3K4me1_Th-Naive,OP_Med_eDMR_Tc-Mem,1.2625223135802631e-20,0.6391050696500994,0.028353012502827526,5.902982539422848e-20,19.22892850138723,-0.645874963398644,OP,Med
H3K4me1_Th-Naive,OP_High_eDMR_Tc-Naive,2.7397871034036714e-18,0.7157496636527063,0.026108172100729497,1.168183412245175e-17,16.932488964867026,-0.48247300761828654,OP,High
H3K4me1_Th-Naive,OP_Med_eDMR_Tc-Naive,1.362943597104674e-13,0.6522660765818885,0.022804336258570965,4.570115889575139e-13,12.340072786896267,-0.6164674969038407,OP,Med
H3K4me1_Th-Naive,OP_Ctrl_eDMR_Tc-Naive,0.3222551361986947,1.0401099958348323,0.0030084341173279364,0.3689813759179678,0.4329955540040298,0.0567361072644995,OP,Ctrl
